instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
122241,Henri Salvador,Buenas Noche Mi Amor,5wTSbXiJIXH8zIbLzzI7cp,0,0.695,0.611,183440,0.282,0,C,0.0959,-14.709,Major,0.534,113.866,3-Apr,0.595,Movie
122242,Randy Newman,Harold and the Curator,0qkas0uytPMvfYnXBSn0ce,17,0.993,0.612,95507,0.117,0.886,F,0.133,-16.483,Minor,0.0469,?,3-Apr,0.378,Movie
122243,empty_field,Les boules de neige,6APTEV2EIRpBEvuTrS5XTv,3,0.385,0.641,-1,0.643,4.30E-05,G,0.405,-7.953,Major,0.0287,106.695,4-Apr,0.921,Movie
122244,empty_field,La Valise 2010,5LRBVRPky1OkXRMSGmVhMb,3,0.272,0.612,274338,0.474,0,C,0.712,-10.378,Major,0.233,156.041,4-Apr,0.522,Movie
122245,Riders In The Sky,Sweet Betsy from Pike,6y5U4NlIAuLFWqt3lRbe5j,1,0.283,0.772,-1,0.346,0,F#,0.151,-14.632,Minor,0.0631,101.248,3-Apr,0.823,Movie
122246,The Cast of ''Jake and the Never Land Pirates'',"Merry Winter Treasure Day - From ""Jake and the Never Land Pirates""",3Wp2M8SCCmCHjFg8dXrA1F,8,0.683,0.759,47045,0.543,0,E,0.0989,-6.536,Major,0.074,137.896,4-Apr,0.589,Movie
122247,Lea Salonga,A Whole New World,4lE0HyNKrbma55HNddofVA,61,0.82,0.275,160800,0.248,5.48E-06,C,0.101,-15.637,Major,0.0364,112.496,1-Apr,0.143,Movie
122248,Chantal Goya,Je suis Carmen l'araignée,1RTk31cNoWdx1HBRbkc02a,17,0.414,0.742,169240,0.803,0,G#,0.0564,-7.903,Major,0.0748,93.066,4-Apr,0.452,Movie
122249,Randy Newman,A Good Soldier Never Leaves a Man Behind,77LJcGtVHqhMssgqJgzpRi,14,0.81,0.308,37213,0.277,0.955,G,0.124,-13.204,Minor,0.0354,159.039,4-Apr,0.339,Movie
122250,Justin Hurwitz,Cincinnati,5ML9Ikfl3rhKP1suEwhDPO,26,0.107,0.589,126413,0.555,0.823,G,0.281,-8.99,Major,0.0327,125.751,4-Apr,0.886,Movie
122251,Olivier Constantin,Venimus adorare eum (Köln 2005),65fjGurFHOjy34CffnGzlA,11,0.766,0.591,254093,0.46,0,D,0.11,-7.921,Major,0.025,84.216,4-Apr,0.647,Movie
122252,Justin Hurwitz,The Armstrongs,2jfHjFG4pT0bTTbvSDcOv6,46,0.988,0.507,145973,0.239,0.911,G,0.108,-26.919,Minor,0.055,119.959,3-Apr,0.047,Movie
122253,Donny Osmond,True Love,0FlnsBDwPglenLJoQjPd4K,7,0.785,0.483,-1,0.525,0.00115,C,0.0928,-9.175,Major,0.0266,92.74,4-Apr,0.612,Movie
122254,empty_field,Tateh's Picture Book - Soundtrack Version,4n2G1Wxz1gYxe7AhYV7N9E,7,0.858,0.315,-1,0.0384,0.868,G#,0.153,-31.374,Major,0.0475,152.556,4-Apr,0.066,Movie
122255,Florent Mothe,Astérisque,0IShCbw4JJEpcmZiTwAena,12,0.000217,0.526,220280,0.812,0,A,0.0932,-5.703,Minor,0.0282,95.985,4-Apr,0.26,Movie
122256,Dorothée,La bamba,6KuU2rnFYUyYzGOwcCZDT7,0,0.334,0.684,166603,0.627,0,D,0.615,-12.08,Major,0.0398,106.735,4-Apr,0.807,Movie
122257,empty_field,Son P Tit Bonhomme De Chemin,4baXYEQbDjse4afjjToEB6,0,0.963,0.709,180419,0.11,0,D#,0.115,-13.718,Major,0.0568,125.941,4-Apr,0.428,Movie
122258,Daniel Levi,Dis mon amour,6yrU8Dn9x8KcAftMIODkyP,18,0.795,0.361,315240,0.425,0,C,0.127,-10.235,Minor,0.0515,132.385,3-Apr,0.351,Movie
122259,Les Hérissons,Mabrouka Ananas ma Nana,2HUNIj9v8qlJnpuslgcSIX,0,0.639,0.632,171356,0.86,6.55E-06,A,0.0768,-3.529,Minor,0.122,180.029,4-Apr,0.845,Movie
122260,empty_field,Saggada Siri Banthu,6Rkr9b1ooiIgcebMRATPhD,0,0.303,0.62,-1,0.686,2.34E-06,F#,0.127,-8.694,Major,0.0518,?,4-Apr,0.873,Movie
122261,Dorothée,La chanson d'Emilie - Générique,5JtOjk5smrCjVoSnBOCdp3,1,0.894,0.596,147800,0.183,0.00829,F#,0.116,-15.654,Major,0.0335,123.9,4-Apr,0.559,Movie
122262,Richard M. Sherman,Ambition,0YCVkskD2FEn0GdsvArTKI,1,0.974,0.521,-1,0.158,0.932,A#,0.115,-11.805,Major,0.0536,84.251,1-Apr,0.0853,Movie
122263,Justin Hurwitz,"Epilogue - From ""La La Land"" Soundtrack",7t37PisRuUV7K0LUNykokl,61,0.661,0.408,459467,0.27,0.829,G,0.516,-11.568,Major,0.0438,127.15,4-Apr,0.14,Movie
122264,empty_field,I'll Be Home,6Q4Ar5Xx8fegyjSPansWeb,21,0.932,0.469,168293,0.0549,0.00594,G,0.112,-23.264,Major,0.0286,85.971,4-Apr,0.136,Movie
122265,Kristin Chenoweth,Love Is Strange,3VnSVo9GeAaCbcVSRPzFtC,28,0.366,0.41,173800,0.871,0.000175,B,0.343,-5.242,Major,0.0646,107.937,4-Apr,0.42,Movie
122266,Nathan Lane,On the River Styx,35FKS8c70C6Lvrgf0Oqw9K,16,0.979,0.31,81880,0.05,0.00905,C,0.106,-23.531,Major,0.0443,90.034,3-Apr,0.106,Movie
122267,Martin & les fées,"La vieille auberge (par Paul Ventimila, Vincent Niclo, Véronique Jannot & Lorie Pester)",77r2OdyN2DQxNY24ZsxsnY,2,0.327,0.638,127613,0.25,0,E,0.307,-14.94,Minor,0.894,82.597,1-Apr,0.685,Movie
122268,Leopold Stokowski,"The Nutcracker Suite, Op. 71A, Dance of the Sugar Plum Fairy",2tcc0Z94KTbzzBMeEd5DJa,26,0.968,0.263,-1,0.00562,0.0147,E,0.0898,-35.233,Minor,0.0327,89.069,4-Apr,0.0679,Movie
122269,Henri Salvador,Mazurka Pour Ma Mie,7xWs1IQyZqtHl8hVMxjH5X,1,0.741,0.428,175800,0.713,0,F,0.191,-8.41,Major,0.0665,83.379,4-Apr,0.878,Movie
122270,Grégory Lemarchal,"Show Must Go On - Live à l'Olympia, Paris / 2006",34hUQ9ahInlX8q5T4Baeg1,18,0.0282,0.481,247067,0.737,0,A#,0.764,-6.352,Minor,0.0393,86.023,4-Apr,0.122,Movie
122271,Judy Kuhn,Save The Country,1I4pH5JFR0QioEvevh1t5n,30,0.714,0.445,-1,0.58,1.27E-06,D#,0.171,-7.93,Major,0.118,129.047,4-Apr,0.647,Movie
122272,Dorothée,Mourir mon cœur,3YFR98QWOHyiryblV7K2Pw,2,0.547,0.752,245600,0.862,1.11E-06,C#,0.0321,-7.984,Major,0.0283,125.981,4-Apr,0.937,Movie
122273,empty_field,Between Two Worlds (End Title),2ENth3nnXeeoo41Ze14eFG,37,0.73,0.493,197947,0.22,0,G#,0.0559,-12.38,Major,0.042,124.224,4-Apr,0.108,Movie
122274,empty_field,Govindanennire Govinda,1LARjlsyCLyKUNaXTLSiIr,0,0.735,0.65,107530,0.691,6.46E-05,C,0.16,-9.315,Major,0.0434,157.737,3-Apr,0.961,Movie
122275,Randy Newman,Meet The Parents - Meet The Parents/Soundtrack,7KlM4piqWaxB69tvnhlrns,2,0.82,0.281,-1,0.0526,0.317,F,0.118,-21.949,Major,0.041,?,4-Apr,0.0367,Movie
122276,Liz Callaway,Goodbye for Now (Reds),1QZJiYulh7ak7GpZ8OAdwI,5,0.951,0.25,149933,0.192,1.48E-05,D,0.0702,-15.899,Minor,0.0362,93.668,1-Apr,0.192,Movie
122277,Donny Osmond,Breeze On By,1hwIlL8fNgin9CWfkz9MaJ,18,0.28,0.627,233760,0.702,0,D,0.299,-6.831,Major,0.0489,82.018,4-Apr,0.888,Movie
122278,George Bruns,"Sergeant Tibs' Recon / Cat Casserole - From ""101 Dalmatians""/Score Version",7GnXKlzSWy0oeKZwV8RiPE,16,0.963,0.368,95293,0.129,0.0459,G#,0.284,-17.085,Major,0.0341,90.25,4-Apr,0.0373,Movie
122279,Randy Crenshaw,Evil - Evil,38HcgcQC4suvti0Sa0e5yc,10,0.857,0.491,267093,0.372,0.000656,G#,0.248,-10.74,Major,0.0458,80.66,4-Apr,0.256,Movie
122280,empty_field,"Infinity and Beyond - From ""Toy Story""",2bFwsjxl6yQ594nP7P1CsZ,28,0.851,0.206,-1,0.221,0.322,F,0.221,-11.092,Major,0.0313,162.37,4-Apr,0.147,Movie
122281,George Bruns,"Battle with the Forces of Evil - From ""Sleeping Beauty""/Score",6se3o3ELSaQuYX3pxnxyw3,25,0.891,0.396,311533,0.485,0.698,F,0.161,-10.896,Minor,0.0421,?,4-Apr,0.188,Movie
122282,Dorothée,Ah que les femmes sont bêtes,7HLhuX7B3RJOy4G0BROkic,0,0.817,0.484,91867,0.238,0,D,0.142,-14.14,Major,0.0417,139.654,3-Apr,0.596,Movie
122283,Idina Menzel,See What I Wanna See,5ZgEeP0NO21ZQN15UKp4nK,14,0.675,0.557,134120,0.501,1.02E-06,C#,0.0563,-5.751,Minor,0.263,75.56,4-Apr,0.59,Movie
122284,Liz Callaway,Raindrops Keep Fallin' on My Head/Singin' in the Rain,3bE5slaVEfaDreqARl6k4M,6,0.882,0.502,-1,0.18,1.45E-06,D,0.154,-10.233,Major,0.0365,107.13,4-Apr,0.407,Movie
122285,The Mellomen,"I Can't Tell Why I Love Just You, But I Do",7fisCxUht0fSAJ7reeND2L,4,0.995,0.463,122360,0.0396,0.0433,C,0.115,-16.356,Minor,0.0368,?,4-Apr,0.189,Movie
122286,empty_field,The Queen Wants Snow Killed,4SLba8DyLnnNe1NeuXtw4Y,5,0.321,0.0824,170480,0.259,0.539,F,0.108,-12.701,Major,0.0348,?,5-Apr,0.0316,Movie
122287,Charles Kimbrough,A Guy Like You,5NfpIjvaqEbrG46NmE3adV,36,0.74,0.399,173960,0.181,0,G,0.113,-17.657,Major,0.0489,101.521,4-Apr,0.441,Movie
122288,Charlton Heston,Cain And Abel,35V6qXUDCvwZdmbKe5PlPG,0,0.758,0.694,-1,0.0939,0,A#,0.148,-26.697,Minor,0.701,?,3-Apr,0.244,Movie
122289,Lillias White,Watch You Sleepin',6JyEh4kl9DLwmSAoNDRn5b,18,0.641,0.614,273670,0.293,0,A,0.0658,-15.829,Major,0.083,93.496,4-Apr,0.64,Movie
122290,Idina Menzel,Gorgeous - Acoustic,3GX6jGYnt73o5SbgHdsjYq,4,0.903,0.569,-1,0.422,1.14E-06,A,0.0901,-4.642,Major,0.0377,99.714,4-Apr,0.39,Movie
122291,Randy Newman,"New York City - From ""James and the Giant Peach"" / Score",5wTVNpi5WDByxBgKgUE6MU,7,0.917,0.26,173267,0.102,0.929,F,0.113,-17.983,Minor,0.0356,99.678,3-Apr,0.0399,Movie
122292,Kristin Chenoweth,Hopelessly Devoted To You,2epsLseyi8EOPYsOTkHbyQ,24,0.706,0.261,181053,0.33,3.18E-05,G,0.0858,-8.476,Major,0.0373,74.14,3-Apr,0.121,Movie
122293,Alan Menken,Intro Ursula - Remastered 2014,7EiZI6JVHllARrX9PUvAdX,12,0.955,0.564,158240,0.0159,0.29,D,0.189,-23.695,Major,0.0338,?,4-Apr,0.238,Movie
122294,empty_field,Si je défaille,1mlkNPHeSFPVU55QGW6dmS,32,0.592,0.615,188147,0.48,0.000137,A,0.0935,-6.469,Minor,0.0269,?,4-Apr,0.204,Movie
122295,Hayley Mills,Two Against the World,0Jwg04tbcMYTiOFabqS2tS,4,0.862,0.564,169187,0.246,0.000785,E,0.448,-16.239,Minor,0.0559,125.709,3-Apr,0.686,Movie
122296,Randy Crenshaw,"A Girl Worth Fighting For (Redux) - From ""Mulan II""/Soundtrack Version",5PkZ0mhNgfuz7SqiuruKlh,36,0.716,0.649,-1,0.529,0,E,0.382,-10.121,Major,0.0987,102.225,4-Apr,0.783,Movie
122297,Chantal Goya,Le coucou,3HqhooNQE34WSQ5K2ePOPA,22,0.757,0.85,134707,0.683,0,F,0.265,-8.356,Major,0.109,129.702,4-Apr,0.972,Movie
122298,Dorothée,La chèvre,1s2NEYPPUw1UzVPDD9acBO,1,0.722,0.705,-1,0.686,0,F,0.0547,-13.401,Major,0.0646,170.24,4-Apr,0.953,Movie
122299,Randy Newman,“What? Hello? A Space Port!”,4dbqLlRROGrxiygEIN3i8W,11,0.852,0.376,-1,0.0885,0.167,A,0.335,-18.637,Minor,0.0376,115.456,4-Apr,0.165,Movie
122300,Joseph Williams,Somewhere Only We Know,1ZxMOJNackXgUWPXcx5rqp,7,0.887,0.626,-1,0.311,0,G,0.134,-12.21,Major,0.032,173.939,4-Apr,0.495,Movie
122301,Susan Egan,I Can't Believe My Heart,7MFYcmfPkJ095X0Y5FF6ny,34,0.885,0.414,-1,0.334,0,D#,0.0874,-8.271,Major,0.033,125.103,4-Apr,0.331,Movie
122302,Randy Newman,Newman / Arr Cullen: It's Lonely at the Top,3fibIzbkYbvTmdoD5u2nPm,2,0.938,0.373,254107,0.154,0.00115,C#,0.0887,-17.629,Major,0.037,114.352,3-Apr,0.12,Movie
122303,Larry Groce,"Harris, the Bullfrog",0Lc8GyUK7i6DWn6fL4Za22,4,0.678,0.73,69267,0.275,0,D#,0.327,-18.421,Major,0.117,117.975,4-Apr,0.947,Movie
122304,Donny Osmond,Don't Say No,6vLNSXMZ08nlGMgcQ17cib,3,0.699,0.634,187040,0.526,0,E,0.0877,-5.039,Major,0.0387,129.428,4-Apr,0.498,Movie
122305,Randy Newman,Celia's Mad,1Jp9n1uHB72CfK31j4mEPh,21,0.934,0.397,100240,0.0966,0.682,C,0.408,-17.62,Minor,0.0396,126.982,4-Apr,0.0915,Movie
122306,Chorus,Mahalakshmi Mahamantra,4WekrW4ApY5HK28ltsCjvd,10,0.983,0.301,149547,0.211,3.28E-05,F#,0.127,-13.682,Major,0.0388,109.282,5-Apr,0.166,Movie
122307,Randy Newman,This Is Gonna Be Good,2qeDQupafKL2K5mEVfEvCP,6,0.604,0.108,200053,0.196,0.327,C,0.388,-14.415,Major,0.0361,167.96,3-Apr,0.0625,Movie
122308,Chorus,Koti Chennaya(Vol.1 &amp; 2),01iUSHBgeMR1Zz23XTZzwX,0,0.84,0.688,3435625,0.331,0,F,0.0673,-8.645,Major,0.772,102.244,4-Apr,0.529,Movie
122309,Randy Newman,Chasing the Van,5wo96ZKbDKEmJhVohIJ69Q,10,0.865,0.347,-1,0.233,0.479,G,0.183,-9.956,Major,0.0281,147.11,4-Apr,0.563,Movie
122310,Henri Salvador,Surs De Nous - Remastered,3nBXOlFTADNvG9nkqy2O2W,4,0.298,0.474,134507,0.673,0,C,0.19,-6.378,Minor,0.0326,?,4-Apr,0.535,Movie
122311,empty_field,"Prólogo, Pt. 1",3QFlKQHEuf4jafb91gmrdA,22,0.84,0.443,42787,0.382,7.39E-06,D,0.271,-13.95,Minor,0.0414,94.448,5-Apr,0.496,Movie
122312,empty_field,Bein' Green,7rdK9NSJIRBZAiXC0vuBS9,8,0.932,0.531,185373,0.117,0.0016,G,0.111,-19.073,Major,0.0413,?,3-Apr,0.207,Movie
122313,Donny Osmond,Unchained Melody,7rp7kK16vs2fjxnz4P7OFy,6,0.597,0.456,237707,0.654,0.000104,D,0.107,-7.821,Major,0.0317,102.289,3-Apr,0.411,Movie
122314,Chorus,Pos Na Se Gnoriso,1IJtIK4InJREGkzonJeekr,0,0.619,0.673,-1,0.639,3.64E-05,G,0.482,-6.859,Major,0.0276,130.026,4-Apr,0.647,Movie
122315,Chorus,Mangani – Do Banjare / Amba Heth,1yrHbj1OW7ZKz9xbXWyWwJ,0,0.184,0.695,-1,0.5,0.000328,A,0.33,-10.217,Minor,0.0351,112.965,1-Apr,0.756,Movie
122316,empty_field,Death of the Beast (Original Early Version),4oqf2EnhIUjQercmFiRdXA,23,0.905,0.205,89213,0.216,0.955,E,0.114,-15.704,Major,0.0362,81.477,4-Apr,0.0417,Movie
122317,David Ogden Stiers,The Hunchback of Notre Dame - Storyteller,2c5bI1R9lg7HsuPrIdGiqY,22,0.777,0.435,3832947,0.334,1.50E-06,C,0.0947,-20.592,Major,0.745,74.301,3-Apr,0.491,Movie
122318,Dorothée,Gentil coquelicot,2Q5SiVGKQ8tBFGquyA2n4Y,0,0.751,0.906,111467,0.438,0,D,0.342,-12.489,Major,0.0468,127.9,4-Apr,0.97,Movie
122319,Audra McDonald,"""Nobody but Me Ever Liked Sonny...""",5VpTTLseeJwvu6zdXjs2W4,3,0.698,0.703,-1,0.286,0,C#,0.359,-16.466,Major,0.928,124.234,4-Apr,0.427,Movie
122320,Howard Ashman,Gaston (Demo) - Remastered 2018,2p9Q2xlktb3VhF8LLjOXss,4,0.685,0.534,222427,0.437,0,F,0.417,-13.634,Major,0.0892,?,3-Apr,0.625,Movie
122321,Bruce Broughton,A Primer for Malachi: II. Faster,1QGQ7wB1KZfpbbWNFCaVGm,0,0.983,0.547,209747,0.249,0.787,G,0.111,-18.047,Major,0.0466,137.681,4-Apr,0.358,Movie
122322,L5,Contrôle,6Y2DPBV2uBBfqQOPZnW3LD,14,0.00514,0.708,195973,0.821,3.74E-06,E,0.0939,-5.076,Minor,0.0325,110.027,4-Apr,0.586,Movie
122323,Dorothée,Au clair de la lune,7rZWtcNDrTcTnusQJA6Aqu,2,0.872,0.583,-1,0.0597,0,F,0.103,-22.669,Major,0.0302,76.616,4-Apr,0.778,Movie
122324,Chorus,Lakhini Luduni,6jsiwg7wfD8JdkVvyGSSKW,0,0.593,0.6,309787,0.744,0.000989,F#,0.865,-9.602,Major,0.0537,123.533,4-Apr,0.926,Movie
122325,Dorothée,Je chante à la radio,6UEgJIwmndAh1nXg5kqNOH,1,0.486,0.454,-1,0.609,0,D,0.28,-7.722,Major,0.0435,191.688,4-Apr,0.942,Movie
122326,Claire Guyot,Assise au bord du monde,4sZ6DGZsENuF8lJxPdGBRI,0,0.744,0.193,234754,0.477,7.44E-05,F,0.173,-9.086,Major,0.043,77.528,4-Apr,0.191,Movie
122327,empty_field,Maître Pierre : Tableau II - Très illustres docteurs,6QkSfC6wF6uYON4FVvZQ2j,0,0.983,0.334,297093,0.36,0.00126,C,0.195,-8.067,Minor,0.0608,93.384,4-Apr,0.126,Movie
122328,Chorus,Pia in ekini i hora (Which Is That Country),7uhGHDIJCKP5mbC0WidMAS,0,0.992,0.647,139107,0.156,0,C,0.103,-17.434,Major,0.0446,116.523,4-Apr,0.641,Movie
122329,Riders In The Sky,"Woody's Roundup - From ""Toy Story 2""/Soundtrack",6GTcMRNdP8XqYWqaV35lrB,25,0.61,0.875,111827,0.388,5.61E-05,D,0.11,-9.212,Major,0.0567,105.93,4-Apr,0.701,Movie
122330,Alan Menken,Warriors Arrive,3lzOduAewOElinON9U0m7z,9,0.965,0.216,-1,0.125,0.826,E,0.375,-19.014,Minor,0.0386,94.217,3-Apr,0.12,Movie
122331,Randy Newman,"Pull Over, Now! / Cruz's Racing Dreams",0cd8RfWqOAO6gPPTW2QnmL,12,0.338,0.244,119867,0.102,0.473,A,0.155,-25.809,Minor,0.053,78.773,3-Apr,0.0341,Movie
122332,Liz Callaway,Baby Baby Baby,1KNDEEQikLqUCC3x5c2tCl,4,0.576,0.662,222827,0.329,0,G,0.0802,-13.618,Major,0.0632,118.078,4-Apr,0.42,Movie
122333,Riders In The Sky,Chasin' The Sun,2QmU4B8fsyWcTQLVDl06Pk,3,0.446,0.732,121067,0.406,0,D,0.385,-11.771,Major,0.0423,152.349,4-Apr,0.971,Movie
122334,Alan Menken,Main Title: Prologue,25ihBcSPOKkSLgHRM21wYS,44,0.442,0.164,-1,0.239,0.899,D#,0.144,-13.956,Major,0.0359,129.635,3-Apr,0.0435,Movie
122335,Karine Costa,Together Forever,5EW2czprA3Pf7ctNFkoOdZ,3,0.00532,0.651,244200,0.644,0.000559,B,0.0914,-7.103,Major,0.0283,120.007,4-Apr,0.165,Movie
122336,Chorus - Sleeping Beauty,Les Dons Des Fées/L'arrivée Inattendue/Les Dons Des Fées (Reprise),15TgU8pOzIj6RhijKNFta6,16,0.971,0.198,-1,0.13,0.769,G,0.217,-16.884,Major,0.033,94.565,3-Apr,0.0804,Movie
122337,George Bruns,It's The Butler/Headlines,1rS3g0pYnbnwTtj3A4OvXP,8,0.987,0.48,50667,0.00202,0.699,C,0.0951,-31.664,Major,0.0734,68.303,3-Apr,0.314,Movie
122338,Patrick Rocca,To Be or Not to Be,54dvWuwEDKGX2EiuCvHA26,1,0.576,0.503,121533,0.456,0,A,0.133,-10.465,Minor,0.0548,143.797,4-Apr,0.691,Movie
122339,Disney Studio Chorus,"Yo, Ho! (A Pirate's Life For Me) - From ""Pirates of the Caribbean""",7ou1AGGckcIJibu2vcl7Z1,41,0.802,0.542,284267,0.401,5.90E-05,C,0.442,-14.911,Major,0.313,112.825,4-Apr,0.325,Movie
122340,Henri Salvador,Les Amours Qu’on Délaisse,2v0jaouXehKAzCobXHeppf,5,0.734,0.531,316773,0.35,0.586,E,0.275,-13.01,Major,0.0268,108.076,4-Apr,0.107,Movie
122341,Anais Delva,Partons,2wqXQjOmQ9KoBm9Ssgt4Fo,25,0.285,0.731,182573,0.646,1.55E-06,B,0.0799,-7.095,Minor,0.035,104.1,4-Apr,0.691,Movie
122342,Audra McDonald,He Loves and She Loves,30qGwfY1Vuc4Xbdswn3cjF,3,0.966,0.323,-1,0.066,0,G,0.115,-19.073,Major,0.0571,82.771,3-Apr,0.108,Movie
122343,Liz Callaway,"Upendi - From ""The Lion King II: Simba's Pride""/Soundtrack Version",3IVjcQvCFu1Bo7Kq3WRlNn,40,0.327,0.677,-1,0.551,0,B,0.0935,-11.195,Minor,0.0582,?,4-Apr,0.712,Movie
122344,Disney Studio Chorus,Hail To the Princess Aroura,7mzPvDN4OEkmUcJmCBA6Do,13,0.972,0.735,-1,0.279,0,B,0.106,-11.795,Major,0.0316,112.463,4-Apr,0.539,Movie
122345,Snow White,The Night Before Christmas - Original Version,5YSnYnjBbk2AZMowniT2oF,6,0.467,0.719,168133,0.539,0,D#,0.282,-5.999,Major,0.307,117.179,3-Apr,0.851,Movie
122346,Bernard Minet,Capitaine Flam,0nfkzX4y8O7Jxotd7bCu2C,3,0.695,0.518,152960,0.467,0,E,0.145,-9.606,Major,0.0327,79.085,4-Apr,0.651,Movie
122347,empty_field,Lady Be Good,0Co8hKbjUy273NrGliGdWZ,1,0.799,0.7,119400,0.236,0,C#,0.138,-19.548,Major,0.0828,99.413,4-Apr,0.571,Movie
122348,Daniel Lavoie,The Long and Winding Road,1kMNoZUH06BzDLPpKvlXyP,0,0.76,0.472,201707,0.335,3.57E-06,C,0.203,-9.556,Major,0.0244,147.931,3-Apr,0.392,Movie
122349,Dorothée,Je veux chanter pour vous,5XBWQDLsTWj9uoVeKG2uuo,4,0.115,0.676,246707,0.678,0.00125,G,0.141,-11.451,Major,0.0285,145.04,4-Apr,0.973,Movie
122350,Donny Osmond,Hey Girl,1BDY39wDjT45KwlPADHap3,19,0.358,0.38,-1,0.612,0,A,0.392,-7.095,Major,0.0421,85.799,4-Apr,0.525,Movie
122351,empty_field,Requiem Pour Un Fou,6iOKAg9g8dsNMLQPVntJNp,0,0.547,0.237,255086,0.736,6.98E-05,C#,0.0826,-6.55,Minor,0.046,179.124,3-Apr,0.467,Movie
122352,Henri Salvador,Mon Ange,5bVmWH1zofXFQ5njCUCUzK,0,0.994,0.5,170760,0.0349,0.000358,C#,0.101,-19.005,Major,0.0534,138.339,4-Apr,0.344,Movie
122353,Chorus,Believe (Original Dance),5KCDu7bWD2eXGhVjzBcPDB,0,0.102,0.773,261198,0.765,0,C,0.0758,-9.079,Major,0.0355,133.28,4-Apr,0.583,Movie
122354,Susan Egan,I'll Be Home for Christmas,5kdTuoKeqdnblCop75wMuX,1,0.841,0.459,-1,0.263,0.000146,G,0.335,-10.58,Major,0.0352,?,4-Apr,0.324,Movie
122355,Idoles De La Musique,Belle à en crever,5IlwoNhsF1QC4HoDke1rjO,10,0.0101,0.62,211605,0.761,0,G,0.152,-5.042,Minor,0.0288,?,4-Apr,0.627,Movie
122356,Nathan Lane,"Whiteside's Prayer: Mrs. Stanley, Whiteside, Maggie, The Mesalians",7l3QyhptrvjiNS5dOcUQvr,13,0.922,0.277,108173,0.306,0.000278,A#,0.086,-14.972,Major,0.0589,63.546,4-Apr,0.213,Movie
122357,empty_field,Faire comme si,4UTpObwAYO67yymOoCeXwS,26,0.394,0.586,197213,0.397,0,A#,0.125,-7.387,Major,0.0281,124.065,4-Apr,0.141,Movie
122358,Riders In The Sky,Empty Saddles In the Old Corral,7vNYfMAh3bvHGmRxve1YAg,4,0.711,0.441,-1,0.136,0,A,0.648,-13.576,Major,0.0338,86.442,4-Apr,0.326,Movie
122359,Henri Salvador,"Le Loup, La Biche et le Chevalier",1ZVBMDZu4LHTj6sqGqS8Tl,0,0.712,0.832,-1,0.383,3.75E-06,C#,0.306,-15.684,Major,0.118,126.885,4-Apr,0.971,Movie
122360,Frank Churchill,When the Bos'n Pipes a Tune - AKA The Boatswain's Song,3FDrI0FLKzrYQiWxPhqV2W,6,0.983,0.515,186840,0.463,0.766,G,0.431,-9.201,Major,0.0605,102.115,4-Apr,0.8,Movie
122361,Choeurs,Georges Bizet : C'est toi?... Viva! La course est belle!,2nBXPjvcKgQCnaQWAFLpVo,0,0.979,0.296,625116,0.294,0.000658,C#,0.832,-15.206,Major,0.0625,88.986,3-Apr,0.158,Movie
122362,Dorothée,Fleur d'épine,7kYsFB2Zp8JRI2ESlQZIJG,0,0.857,0.606,110028,0.393,0.108,D,0.233,-13.987,Major,0.0344,130.524,4-Apr,0.921,Movie
122363,Heidi Mollenhauer,God Help the Outcasts,3iFYAlDnFLEkfjLE16UBtI,52,0.928,0.182,-1,0.0589,0.000246,F,0.073,-24.502,Major,0.0382,?,4-Apr,0.128,Movie
122364,Bernard Alane,Je rêve d’une histoire sans fin,3hcMGfmZBzpR9l1tkk5Iy2,16,0.821,0.344,63853,0.144,3.06E-05,C,0.119,-17.215,Major,0.0292,96.474,3-Apr,0.186,Movie
122365,George Bruns,"Can You Leave Tonight? / Arduous Trek / Any News, Colonel? / I Want the Job Done - From ""101 Dalmatians""/Score Version",0JRoo5kkeboyTWVdMEU3pw,19,0.754,0.147,236400,0.296,0.177,C,0.135,-13.686,Major,0.0382,76.954,4-Apr,0.0364,Movie
122366,empty_field,I Have Confidence,0CgYN1d9Dku244f1mWmS0Z,47,0.821,0.438,206360,0.234,0,D#,0.437,-13.872,Major,0.0872,75.452,3-Apr,0.412,Movie
122367,The Mouseketeers,"Mickey Mouse March - From ""The Mickey Mouse Club TV Show""",2hDIpS9zLkasSZ1ErmAOUH,41,0.851,0.703,161173,0.609,0.000515,D#,0.525,-13.788,Major,0.275,130.957,4-Apr,0.846,Movie
122368,Jean Claude Corbel,Aladin 1,3stWWPN41byqp8loPdy92u,0,0.63,0.539,326800,0.462,0,B,0.164,-12.981,Minor,0.136,130.031,4-Apr,0.409,Movie
122369,Henri Salvador,Leger,7uBlGvFGHJQ453IVwWFJvc,0,0.943,0.191,-1,0.267,0.0988,D,0.116,-13.284,Minor,0.0383,73.989,5-Apr,0.12,Movie
122370,Donny Osmond,The Long And Winding Road,3NTwkFnd4dPcvpg43O3XW3,11,0.383,0.401,225680,0.459,4.50E-05,D#,0.107,-7.464,Major,0.0275,145.711,4-Apr,0.175,Movie
122371,empty_field,Joy Hok Joy Hok,7yi1aBMIGLg3P25RNANtux,0,0.87,0.606,186333,0.226,0,F#,0.142,-15.986,Major,0.37,?,4-Apr,0.806,Movie
