instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
52504,Earl Sweatshirt,The Bends,53LZqMzQEnjBkFXPqOq0cD,49,0.0381,0.512,94547,0.576,0.0365,G#,0.198,-4.238,Minor,0.283,75.978,4-Apr,0.319,Alternative
52505,The O'My's,Idea,6HAE8Q98TAMM8FCipYWj2F,43,0.0539,0.609,236572,0.619,0.00146,D#,0.0888,-7.189,Major,0.188,168.255,4-Apr,0.169,Alternative
52506,The Front Bottoms,Peace Sign,52UcjsM15hjCQAUbTW2hy1,45,0.00161,0.403,192280,0.79,0,G,0.223,-5.119,Major,0.031,162.015,4-Apr,0.43,Alternative
52507,TobyMac,Get Back Up,2r3280hVm0SvmBylLEkC69,42,0.00207,0.572,194627,0.902,0,F,0.0968,-4.959,Minor,0.0399,91.985,4-Apr,0.712,Alternative
52508,Linkin Park,Figure.09,05kF2zJNlMyHGt6E0Adkn9,49,0.00919,0.518,197507,0.951,0,A,0.148,-3.198,Major,0.0529,98.068,4-Apr,0.537,Alternative
52509,empty_field,Be (Intro),2TtG4uYPhSf92fbkVzuRWW,48,0.256,0.634,144200,0.733,0,G,0.394,-8.532,Minor,0.15,93.694,4-Apr,0.199,Alternative
52510,Amilli,Rarri,14z9DIkKBc2hdFHRGNvMKy,50,0.618,0.817,-1,0.482,0.000334,F#,0.161,-6.715,Major,0.064,95.992,4-Apr,0.612,Alternative
52511,empty_field,Gold,5pTgRKTunlUayTeztGjQoM,49,0.0266,0.65,179334,0.819,0,G#,0.348,-3.389,Major,0.031,95.958,4-Apr,0.895,Alternative
52512,empty_field,Fire Coming out of the Monkey's Head,5LPGZnsy07YNxeuTI1X3RT,51,0.333,0.769,199000,0.621,0.00233,A,0.157,-7.874,Minor,0.107,100.25,4-Apr,0.649,Alternative
52513,Westerman,Outside Sublime,6tarvNiKnEjYMj1VZhlDqR,41,0.589,0.72,211354,0.362,0.0589,C,0.135,-12.641,Major,0.0273,99.94,4-Apr,0.495,Alternative
52514,empty_field,Lost In Hollywood,2j3Jc0MAIqQLXosuzz4zGG,62,0.598,0.295,-1,0.797,0.000427,G#,0.125,-3.193,Minor,0.0301,150.301,4-Apr,0.107,Alternative
52515,TobyMac,Made To Love,5ddNrCDGZyV0vM0Q2dvePC,47,0.0071,0.571,-1,0.937,9.93E-05,F,0.32,-3.353,Major,0.0574,169.975,4-Apr,0.821,Alternative
52516,Shinedown,BRILLIANT,3Q9z9Kkx0xCu9BL8gWEsMB,49,0.000231,0.331,274280,0.945,0.0113,C,0.0435,-4.54,Major,0.347,174.005,3-Apr,0.151,Alternative
52517,empty_field,Gimme Tha Power,6wfYng9wQprhKrpSJlvkqL,43,0.328,0.704,250640,0.661,0,C#,0.266,-9.026,Minor,0.0442,?,4-Apr,0.615,Alternative
52518,Deerhunter,Revival,1zrYb4Y8KowyXmbzoHGh7L,54,0.0263,0.655,133667,0.805,0.00542,F#,0.28,-6.493,Major,0.0335,119.029,4-Apr,0.701,Alternative
52519,Modest Mouse,Fire It Up,0CrseEjTnYoB625tKoUowp,45,0.000225,0.632,274613,0.7,1.87E-05,G,0.395,-5.732,Major,0.0349,172.02,4-Apr,0.686,Alternative
52520,Injury Reserve,Three Man Weave,6SBITkcYSlE5hz0ZpoFZ8f,50,0.0977,0.285,206693,0.875,0,B,0.223,-4.187,Minor,0.315,168.151,4-Apr,0.646,Alternative
52521,Black Veil Brides,Perfect Weapon,1aOIW5GzlVx0B8lX2foIFg,47,0.000504,0.37,247640,0.992,0.000155,A,0.238,-4.457,Major,0.136,?,4-Apr,0.177,Alternative
52522,empty_field,Gone Away,6XLBsbmvm7wIrBy3GmWJD8,62,0.000419,0.501,275213,0.779,5.15E-05,A#,0.139,-6.483,Major,0.0421,106.024,4-Apr,0.231,Alternative
52523,Cultura Profética,La complicidad,3UjtIALeg72qmJiKPWBvM3,61,0.134,0.659,363920,0.746,2.33E-05,A,0.171,-5.636,Major,0.0923,128.982,4-Apr,0.666,Alternative
52524,Three Days Grace,Car Crash,44PelqgstAM0lb8rHPKfHq,47,0.165,0.548,170907,0.913,0,F#,0.279,-4.561,Minor,0.0768,146.047,4-Apr,0.155,Alternative
52525,Bunbury,La chispa adecuada (feat. León Larregui) - MTV Unplugged,7yDhbySqtQtoCgrH3uI9FM,59,0.153,0.521,291117,0.482,0,C,0.75,-9.083,Minor,0.0291,115.997,4-Apr,0.307,Alternative
52526,Tierra Whack,Gloria,38y4v4Az4mwaCOhD1ekP6B,52,0.316,0.446,156958,0.622,0.00011,A,0.362,-7.561,Minor,0.0543,155.66,4-Apr,0.963,Alternative
52527,Mindless Self Indulgence,Shut Me Up,0zD0Efj9cXLbXxrMpHVg70,49,0.000673,0.589,168533,0.797,0,C#,0.0246,-4.213,Major,0.173,174.039,4-Apr,0.787,Alternative
52528,Stone Sour,Tired,2nUjLUECYcjhRyz89fPCCD,53,0.000606,0.312,251840,0.934,6.76E-05,D#,0.115,-3.793,Minor,0.0683,201.991,4-Apr,0.471,Alternative
52529,The Neighbourhood,Compass,6TQi1WGLxAyy1itA3CqSlD,59,0.238,0.7,167960,0.82,0.318,F,0.658,-5.499,Minor,0.0329,109.998,4-Apr,0.667,Alternative
52530,BANKS,Crowded Places,7ecJZdOxzvYAC4SRiO0DOi,53,0.796,0.52,262260,0.339,0,C,0.1,-10.722,Major,0.0566,?,4-Apr,0.112,Alternative
52531,empty_field,NO EXCUSES (Acoustic Live),28hgx2bWXcaBJeC9zVwrBq,44,0.55,0.377,-1,0.504,9.35E-05,F#,0.72,-7.546,Minor,0.0439,131.032,3-Apr,0.285,Alternative
52532,Bad Wolves,Shape Shifter,15vFyLFMRjp46DN27mN7QV,40,8.94E-06,0.467,229968,0.966,0.188,C,0.395,-3.401,Minor,0.135,149.928,4-Apr,0.308,Alternative
52533,The Strokes,Take It Or Leave It,2UslPu1Jo7jIiUchu9QvPv,45,0.000959,0.43,196067,0.913,0.369,D,0.137,-6.203,Minor,0.0389,154.066,4-Apr,0.481,Alternative
52534,Yuna,Pink Youth,5cqFOVzfJxsEUaYP01Vbfl,56,0.239,0.732,-1,0.886,0.000308,F#,0.779,-5.445,Minor,0.0994,113.498,4-Apr,0.602,Alternative
52535,empty_field,Tyrants,2U8jF9oSHrBm0r3TSnQs3r,54,0.000922,0.226,279067,0.717,0.0566,C#,0.621,-5.534,Major,0.0498,136.011,4-Apr,0.329,Alternative
52536,Smino,Maraca,3FghaAeDTRK3nwgpriBdGU,42,0.602,0.579,205199,0.555,0,F#,0.129,-8.853,Minor,0.742,?,3-Apr,0.597,Alternative
52537,Limp Bizkit,Nookie,3cljGThLnHkPYzivcwZ1ft,61,0.00237,0.548,289560,0.926,0.163,B,0.712,-5.967,Major,0.0907,97.55,4-Apr,0.294,Alternative
52538,empty_field,The Elements,1m6FkAtWVloxIRHKl7pBDP,46,0.0212,0.63,231933,0.827,8.74E-05,G#,0.136,-6.323,Major,0.104,100.063,4-Apr,0.241,Alternative
52539,Young the Giant,In My Home,4sln3hvqGxLEUCcAmTO4pR,44,0.00153,0.358,219987,0.874,5.23E-05,C,0.0653,-4.814,Major,0.0408,174.009,3-Apr,0.299,Alternative
52540,Atmosphere,Virgo,7dZS5k9bSt2O3vVjf10SqR,43,0.733,0.727,-1,0.464,2.33E-06,G#,0.102,-9.634,Major,0.0602,85.997,4-Apr,0.222,Alternative
52541,The Front Bottoms,HELP,5cltWPM1GjCEShVZiz4cD3,43,1.42E-05,0.553,225640,0.858,0.000119,G,0.113,-4.124,Major,0.0279,134.031,4-Apr,0.748,Alternative
52542,Queens of the Stone Age,The Way You Used To Do,5OIaUWE9ROBdSB5a8Bbvkx,52,0.0102,0.474,274282,0.843,0.104,C,0.362,-5.909,Major,0.272,97.691,4-Apr,0.433,Alternative
52543,Alex Ebert,Broken Record,1hxdv7KkGJAFFfK0xok2JY,43,0.24,0.464,-1,0.57,0.00121,C,0.138,-10.274,Major,0.04,170.556,4-Apr,0.548,Alternative
52544,Mndsgn,Camelblues,1mWCI4rxvYF9ELliQg1iUg,50,0.947,0.594,152985,0.304,0.198,A,0.0933,-15.353,Minor,0.029,79.994,4-Apr,0.13,Alternative
52545,Ravyn Lenae,Closer (Ode 2 U),1wdARXkryaIGAuaYc4Xew7,49,0.26,0.706,-1,0.487,0,B,0.174,-7.913,Minor,0.0343,?,4-Apr,0.558,Alternative
52546,Van William,Revolution (feat. First Aid Kit),6gOm0Z1gzRVLlQIUwTZ57i,48,0.339,0.448,236907,0.658,2.43E-06,B,0.189,-6.577,Major,0.0396,159.98,4-Apr,0.562,Alternative
52547,Gallant,Bourbon,4WJ7UMD4i6DOPzyXU5pZSz,43,0.0186,0.515,-1,0.664,0,C,0.106,-7.032,Major,0.0647,153.896,4-Apr,0.501,Alternative
52548,Bush,The Chemicals Between Us,2br33JDBCZzCJPVIII7ij8,46,0.00317,0.512,-1,0.958,0.0403,G,0.295,-3.979,Major,0.16,?,4-Apr,0.39,Alternative
52549,Coheed and Cambria,Black Sunday,17pQIUW6LcJnXiTiFzSdTv,41,0.00483,0.552,286093,0.922,0.00155,D#,0.0879,-4.802,Major,0.0524,124.947,3-Apr,0.462,Alternative
52550,Otherwise,Die for You,1bHy5YK0CzkyhmQ8daZmr0,45,0.00264,0.575,191787,0.96,5.88E-06,G#,0.198,-3.388,Major,0.0389,96.016,4-Apr,0.702,Alternative
52551,Sturgill Simpson,You Can Have the Crown,5Vj0BNtqFlb7Fa58I4T4Yq,51,0.0288,0.324,170240,0.95,0,A,0.368,-4.889,Major,0.205,186.346,4-Apr,0.657,Alternative
52552,Five Finger Death Punch,Blue on Black,5EJBxxppXkKD6uMtFQS7b8,62,0.00254,0.452,-1,0.882,2.17E-05,G,0.0836,-4.406,Major,0.0362,156.277,4-Apr,0.398,Alternative
52553,Incubus,Are You In?,62gIIYPpk8UfTNAYCmmBPW,54,0.24,0.526,264200,0.587,0.243,D,0.886,-8.733,Major,0.039,93.986,4-Apr,0.364,Alternative
52554,empty_field,Where I Met You,4IbOyE6i8PUcMkSzyOGRdL,57,0.0633,0.714,141125,0.41,0.0864,B,0.128,-7.651,Major,0.027,97.002,4-Apr,0.356,Alternative
52555,Chevelle,The Red,6zxuYksXOARe4llokrpi5k,66,0.000671,0.509,-1,0.843,0.000803,C#,0.348,-3.318,Minor,0.0488,140.055,3-Apr,0.332,Alternative
52556,Beck,I'm So Free,3q1MWXwUymllOPAaLEGEdl,47,0.00354,0.661,247970,0.837,0.000933,C#,0.331,-5.974,Major,0.0627,?,4-Apr,0.835,Alternative
52557,empty_field,Bold,5qeprUyyzyCNCz49JZNJ2K,40,0.0144,0.541,210333,0.809,9.55E-06,C#,0.348,-4.522,Major,0.0257,92.013,4-Apr,0.398,Alternative
52558,Hollywood Undead,Ghost Beach,3z8YW7Aza0dHLBgVUuj2ay,46,0.0611,0.535,234680,0.842,0,A,0.171,-4.359,Minor,0.0428,80.006,4-Apr,0.361,Alternative
52559,Madvillain,The Illest Villains,6GUmBkJ3WHoPV0TbhorOwr,43,0.546,0.402,-1,0.817,0.00889,A#,0.426,-9.215,Minor,0.307,97.267,4-Apr,0.334,Alternative
52560,The Black Keys,I Got Mine,61QSuw5VlC0LTS8WMO356g,48,0.0292,0.252,239147,0.827,0.508,A,0.173,-6.336,Major,0.0406,157.725,4-Apr,0.475,Alternative
52561,empty_field,Hourglass,5mN62DPkjTQ9vQfI4ueioJ,47,0.0153,0.502,314333,0.721,0.214,D,0.0827,-5.555,Minor,0.051,76.954,4-Apr,0.167,Alternative
52562,The Black Keys,10 Lovers,1xroMjSS8eD57y4wyXx7hl,52,0.0434,0.606,213227,0.638,0.000247,D#,0.0887,-6.994,Minor,0.0339,97.992,4-Apr,0.817,Alternative
52563,Summer Walker,Just Like Me,4QX5pZQpQTgVlkqfUTDim0,52,0.971,0.433,-1,0.265,2.84E-05,C,0.102,-10.121,Minor,0.0433,129.38,3-Apr,0.246,Alternative
52564,empty_field,Glory Days,5HTfALgK80g3MMddAKfkYd,44,0.0915,0.505,183860,0.686,0,F,0.139,-7.095,Minor,0.0436,74.943,4-Apr,0.5,Alternative
52565,empty_field,Good Fight,0EA2RhRHL4KWeNa7JfD1Yw,44,0.00394,0.507,175960,0.893,0,G#,0.0563,-5.193,Major,0.0556,176.153,4-Apr,0.48,Alternative
52566,Gallant,Doesn't Matter - Rynx Remix,6OaexwzJ7LXIykBzRqpOmD,46,0.028,0.64,184581,0.852,2.82E-06,C#,0.0773,-5.272,Major,0.0322,127.954,4-Apr,0.689,Alternative
52567,Marilyn Manson,WE KNOW WHERE YOU FUCKING LIVE,3FcIJPQliWNo3IbPfX6BzE,48,0.000416,0.685,272453,0.872,0.117,D,0.131,-6.317,Major,0.0517,130.004,4-Apr,0.374,Alternative
52568,Justine Skye,MAYBE,0MJ5Qltavj6AWdxjheHlSI,44,0.428,0.737,176259,0.645,0.0165,C,0.0754,-7.841,Minor,0.123,95.998,4-Apr,0.725,Alternative
52569,Mike Shinoda,World's On Fire,390PlWomVV9JCPPTQ7Rrh6,43,0.017,0.721,-1,0.568,0,D,0.0786,-7.809,Major,0.0363,129.002,4-Apr,0.298,Alternative
52570,empty_field,Where I Come From,4uih1JW25QP3hSz5QmUG24,47,0.132,0.612,219680,0.74,0.416,E,0.0525,-8.414,Major,0.0316,105.045,4-Apr,0.254,Alternative
52571,Kota the Friend,Chicago Diner,6CyFFO2BnypzVWozgtvDdV,54,0.577,0.843,176000,0.559,2.35E-05,F#,0.105,-7.876,Major,0.0592,?,4-Apr,0.42,Alternative
52572,for KING & COUNTRY,God Only Knows,1TSjS0q24cPW2S4pYj2wEK,64,0.395,0.597,229760,0.417,8.35E-06,D,0.128,-7.952,Major,0.0502,143.839,4-Apr,0.263,Alternative
52573,empty_field,Secret - Acoustic,2FwEEtqSs8jefefBhrjWSF,43,0.66,0.599,190000,0.295,0.000934,D#,0.102,-11.548,Major,0.0264,112.588,4-Apr,0.144,Alternative
52574,Stone Sour,Hesitate,5zOEriGBG1CzH8sH2wE5jy,46,0.000946,0.448,-1,0.805,6.12E-05,A#,0.134,-4.194,Major,0.0365,125.998,4-Apr,0.201,Alternative
52575,Queens of the Stone Age,Hanging Tree,1kERrhSSbefvW5q7h7SCcv,40,0.172,0.389,186270,0.901,0.566,B,0.497,-5.162,Minor,0.0672,104.344,5-Apr,0.493,Alternative
52576,Kota the Friend,Philly Jawn,39eIg25QuZRboFHkt95txx,50,0.302,0.928,206745,0.521,9.80E-06,G,0.0582,-6.717,Minor,0.0795,130.011,4-Apr,0.697,Alternative
52577,empty_field,Revelation,2vqNRWec8Lm2W7Fj1aukDh,40,0.1,0.358,213440,0.858,0,D,0.134,-4.901,Major,0.0456,158.115,4-Apr,0.338,Alternative
52578,We Are Messengers,Maybe It's Ok,0PXCdhnm9fRgrIgoMcteZa,59,0.119,0.509,211293,0.712,0,C#,0.0831,-6.097,Major,0.0331,138.005,4-Apr,0.489,Alternative
52579,Switchfoot,Meant to Live,48i055G1OT5KxGGftwFxWy,53,0.00415,0.396,-1,0.905,0,D,0.42,-3.948,Major,0.0467,151.503,4-Apr,0.514,Alternative
52580,empty_field,Redemption (with Babes Wodumo),7CZBN6FOTHgov589VF4hnG,57,0.139,0.778,222093,0.765,0.0274,B,0.123,-7.175,Minor,0.128,125.062,4-Apr,0.642,Alternative
52581,Blood Orange,Out Of Your League,6rzJgtjh278d8AV73u36q4,50,0.103,0.896,140923,0.469,0.00456,D,0.108,-7.13,Minor,0.0555,?,4-Apr,0.676,Alternative
52582,Bad Wolves,Hear Me Now (feat. DIAMANTE)[Acoustic],5dmPNuHmRRJuHmJTDa7NuJ,41,0.179,0.514,-1,0.36,0,A,0.109,-7.001,Minor,0.0249,80.53,4-Apr,0.27,Alternative
52583,empty_field,Funeral,4WjvJ6Ok5CLXokNX4YHbSS,44,0.904,0.334,256941,0.304,0.0328,B,0.121,-10.341,Minor,0.0731,99.848,4-Apr,0.0628,Alternative
52584,Doja Cat,No Police,1Ug98CRiQYu7wiSym4uLY4,52,0.769,0.59,240427,0.331,0.00544,A,0.185,-9.986,Major,0.0609,120.062,4-Apr,0.292,Alternative
52585,Noah Slee,DGAF,3zCY52aGlpo1ocPLdSFUcf,57,0.227,0.804,196640,0.522,0.000171,A,0.077,-7.319,Minor,0.0485,134.168,4-Apr,0.243,Alternative
52586,Pantera,Drag the Waters,3Nv9QR7n6Fqosgz8e5VMyR,46,0.00413,0.524,295773,0.973,0.00623,D,0.242,-3.642,Major,0.09,125.691,4-Apr,0.532,Alternative
52587,Sinead Harnett,Want It With You,2LOG3QmvzYR4xIufXHS1ot,48,0.677,0.747,196062,0.472,1.18E-05,F,0.193,-8.955,Major,0.0599,120.019,4-Apr,0.48,Alternative
52588,Third Eye Blind,Bonfire,6VaiVrhK699Tkgbj91nml2,40,0.0134,0.488,249907,0.839,0,A,0.101,-7.336,Major,0.0487,178.006,4-Apr,0.55,Alternative
52589,Franc Moody,Night Flight,2ngumglJhFTn25kN5m4o9N,52,0.00095,0.809,241608,0.694,0.385,A,0.194,-7.002,Major,0.0373,?,4-Apr,0.636,Alternative
52590,FKA twigs,Two Weeks,6xJxq2WGKTqtTWwiUvBHvn,50,0.0625,0.48,247547,0.717,0.000685,C,0.0814,-6.663,Major,0.23,109.756,4-Apr,0.335,Alternative
52591,Café Tacvba,El baile y el salón,6suRRwX61xSMfU7wJuCVdy,61,0.219,0.723,308040,0.626,0.00389,F#,0.0971,-8.759,Minor,0.0291,110.98,4-Apr,0.448,Alternative
52592,Welshly Arms,Legendary,6YcKADJglrsZIcFgs75tVD,68,0.0458,0.537,232173,0.656,2.54E-06,B,0.112,-5.863,Minor,0.0411,141.873,4-Apr,0.45,Alternative
52593,Weezer,Do You Wanna Get High?,7lU0s6LXzcOMWxv3H9Mlcf,44,0.00111,0.443,207760,0.813,8.32E-05,D#,0.117,-7.274,Minor,0.0456,132.046,4-Apr,0.691,Alternative
52594,Thousand Foot Krutch,War of Change,5fO4ybFbomoSWPB3n2d6pe,59,0.00229,0.532,231667,0.878,0.000282,F,0.0771,-4.431,Minor,0.0326,?,4-Apr,0.579,Alternative
52595,KAYTRANADA,At All,1ABzAAYXXU8VQDMdhmC1U3,47,0.0399,0.898,287249,0.471,0.698,D,0.0694,-10.13,Major,0.519,?,4-Apr,0.41,Alternative
52596,Florence + The Machine,Patricia,6cZC4pSjcJUAeBRq1xgonl,55,0.528,0.507,-1,0.652,0.000501,A,0.108,-5.872,Minor,0.0469,118.003,4-Apr,0.191,Alternative
52597,empty_field,Nothing Burns Like The Cold,6wg6LUuDXr0wKmDR2SfMp2,58,0.216,0.517,-1,0.481,0.00146,C,0.0881,-7.725,Major,0.0962,138.12,4-Apr,0.339,Alternative
52598,Hieroglyphics,Make Your Move,7gkJqK8sMop7zZmSjuhyHz,47,0.585,0.807,269387,0.625,6.47E-06,C#,0.11,-6.57,Minor,0.114,94.064,4-Apr,0.756,Alternative
52599,New Order,Vanishing Point - Live at MIF,1igms5MlLF5SuLIR2htJyd,32,0.164,0.586,342400,0.98,0.0936,A#,0.734,-7.008,Major,0.0388,125.009,4-Apr,0.803,Alternative
52600,Mad Season,River of Deceit,6pnTyRAogmCmSliAYqJOOQ,50,0.0614,0.455,302907,0.29,0.00225,C,0.101,-11.473,Major,0.0288,?,4-Apr,0.169,Alternative
52601,empty_field,Nobody's Listening,6NEnPyVS7opzxuT4f54V1y,48,0.105,0.502,178867,0.831,1.30E-06,D,0.174,-3.723,Major,0.295,199.972,3-Apr,0.451,Alternative
52602,The Wallflowers,The Difference,4RdcwL020Jyi7su3ITn9Ns,43,1.93E-05,0.587,230156,0.882,0.00362,D#,0.0941,-6.447,Major,0.0361,132.372,4-Apr,0.607,Alternative
52603,Starset,Telepathic,3RykIiejIO6BEhxSSrXRhH,47,0.0132,0.271,-1,0.68,0,D,0.46,-8.277,Minor,0.0969,150.013,4-Apr,0.194,Alternative
52604,Solange,Way to the Show,6jiP6BFP1k5SwgXtblxm5j,53,0.65,0.594,175240,0.71,0.235,C#,0.284,-4.058,Minor,0.406,80.095,4-Apr,0.558,Alternative
52605,Kali Uchis,Speed,66nSE1BLJpNutxTd2zwW3R,49,0.078,0.584,-1,0.508,0,A,0.246,-6.68,Minor,0.0617,169.975,3-Apr,0.186,Alternative
52606,empty_field,Black Balloons Reprise,7hlRDPH40A6qC98Q7aNB2C,54,0.0945,0.647,161972,0.72,0,F,0.121,-6.104,Minor,0.14,?,4-Apr,0.134,Alternative
52607,empty_field,Take It Out On Me,0mz8ZwZ5KwnO122kS4N0IL,59,0.00281,0.465,-1,0.813,0,G,0.0464,-4.321,Major,0.0841,148.027,4-Apr,0.614,Alternative
52608,The 1975,Nana,1YR19v5F9iZidRL9pJMtzJ,49,0.779,0.686,236747,0.288,0.00304,F,0.115,-11.533,Major,0.03,111.036,4-Apr,0.214,Alternative
52609,Matthew West,Strong Enough,3JWJiLDqawZtilIo7p0rJ9,48,0.00599,0.374,243361,0.787,0,A,0.0675,-5.06,Major,0.0385,159.881,4-Apr,0.315,Alternative
52610,Aeris Roves,Running Thru 3AM,2bfQvmnZeWxai4YHB2kqxB,44,0.731,0.677,209747,0.388,0,G#,0.154,-6.697,Major,0.0406,?,4-Apr,0.419,Alternative
52611,empty_field,Debonaire,5A6sLZ0zMpa6p8CKlpHWuY,55,1.35E-05,0.586,152627,0.889,0.607,B,0.0715,-4.331,Minor,0.0488,140.535,4-Apr,0.837,Alternative
52612,P.O.D.,Satellite,3bC0IKk62yB6TDaratb1s2,50,0.000211,0.442,210867,0.94,0.000121,G,0.0973,-4.396,Major,0.0767,155.921,4-Apr,0.289,Alternative
52613,My Bloody Valentine,Only Shallow,39pAejlRtfubA42tGfHLFT,47,0.000377,0.138,257520,0.691,0.786,C,0.0895,-7.976,Major,0.0443,?,4-Apr,0.36,Alternative
52614,empty_field,Rebel Beat,0anVmUsYUCis6H3PKYJ7yi,42,0.00852,0.493,214720,0.879,0,F#,0.253,-4.029,Major,0.0326,177.937,4-Apr,0.63,Alternative
52615,Shinedown,Heroes,16QN8cBubEq706vNtPpOME,48,6.84E-05,0.379,204027,0.901,2.97E-05,C,0.0933,-4.81,Minor,0.0349,168.976,4-Apr,0.691,Alternative
52616,John Moreland,You Don't Care for Me Enough to Cry,4PL0neV0CW44OxbbwVT9zl,47,0.861,0.389,254619,0.208,7.76E-06,D,0.192,-11.669,Major,0.0359,90.346,4-Apr,0.233,Alternative
52617,Diamond D,Only Way 2 Go (Instrumental),1JNxsUGy7eHEPogYXAGUfI,50,0.00128,0.649,153066,0.645,0.0361,G,0.294,-12.109,Major,0.238,165.731,4-Apr,0.631,Alternative
52618,Red Hot Chili Peppers,We Turn Red,1kLYMOFEzQX9PgdKB7VkSL,54,0.116,0.61,200467,0.872,0.147,D,0.152,-5.428,Minor,0.0422,164.038,4-Apr,0.842,Alternative
52619,empty_field,Scumbag Blues,00gHtn1ZQDfstHmCCkhcI4,46,2.82E-05,0.532,265827,0.799,0.015,G,0.0774,-5.044,Major,0.0378,112.231,4-Apr,0.494,Alternative
52620,Sanctus Real,Unstoppable God,1kcGguiKV3sXdBSv6mqSfx,39,0.0603,0.62,222400,0.797,0,C,0.0716,-5.827,Major,0.0406,106.012,4-Apr,0.289,Alternative
52621,Freddie Gibbs,Gat Damn,48yTs5eM5W3hAcxzuasi1O,57,0.201,0.776,170227,0.547,1.00E-05,F#,0.114,-7.947,Major,0.141,85.249,4-Apr,0.843,Alternative
52622,Miike Snow,Animal,1NSjV4Ji9MKtUQDXHAH4k0,57,0.0155,0.774,263427,0.734,1.71E-05,F#,0.0933,-6.536,Minor,0.0777,?,4-Apr,0.639,Alternative
52623,Action Bronson,Actin Crazy,3rfoOx0IQIFjlWxYNpPxdw,54,0.197,0.5,239467,0.622,0,C#,0.116,-7.282,Major,0.619,165.503,4-Apr,0.252,Alternative
52624,empty_field,So Alive,2KgmkkoYVEIdl2OItv3CJo,50,0.00496,0.62,-1,0.807,0.00243,C#,0.162,-5.526,Minor,0.032,75.979,4-Apr,0.529,Alternative
52625,empty_field,Here Is No Why - Remastered 2012,2v6v8sGavRY7cTLHql687z,46,7.74E-05,0.267,225120,0.654,0.895,G#,0.136,-7.063,Major,0.0332,80.885,4-Apr,0.599,Alternative
52626,Drowning Pool,Tear Away,0VMV0Nn0RCC9LOIdUhuvFv,59,0.00055,0.611,254200,0.648,0.0028,C,0.0846,-4.579,Major,0.0441,132.983,4-Apr,0.457,Alternative
52627,empty_field,Under Control,06oUOI8LS9tnEEeLOC89fb,49,0.327,0.706,244293,0.714,0.0111,G,0.185,-6.134,Major,0.061,98.003,4-Apr,0.503,Alternative
52628,Dijon,Nico's Red Truck,3LwmXEZGgMUdkCgHbz7tBr,50,0.674,0.399,248854,0.578,0,D#,0.132,-3.298,Minor,0.0456,80.22,4-Apr,0.433,Alternative
52629,Aaron Shust,Ever Be,7ocTu6G6PYp1BAwAGPDqVF,53,0.00873,0.458,230093,0.739,0,A,0.131,-4.77,Major,0.0469,144.023,4-Apr,0.409,Alternative
52630,UMI,Ordinary,2OQRceDfxBfmwTEmNOSpFq,51,0.318,0.74,-1,0.666,5.40E-05,C,0.327,-5.082,Major,0.0441,105.978,4-Apr,0.756,Alternative
52631,empty_field,The Pursuit Of Vikings,6GpCw5QrQ1Nwn8TAB2CQ3V,55,6.59E-05,0.506,270253,0.967,0.41,F#,0.167,-2.973,Major,0.0451,129.704,4-Apr,0.488,Alternative
52632,empty_field,Right Here,36d7Yo2jiBjimr1rzPNOzN,43,0.00823,0.475,171360,0.591,0,C#,0.0949,-5.453,Minor,0.0289,?,4-Apr,0.233,Alternative
52633,MARINA,Teen Idle,5L9WFUodzACitS1TiGm7Mi,54,0.242,0.571,254400,0.651,0,F,0.0938,-6.26,Major,0.0349,121.202,4-Apr,0.374,Alternative
52634,empty_field,Baptize Me,1X1VvOK7yydUSqfzzd7dbH,53,0.0323,0.562,217933,0.511,0.000244,F,0.206,-7.96,Major,0.0375,135.009,4-Apr,0.134,Alternative
52635,Shaman's Harvest,Dragonfly,7boGhDgnV8IWKVLzrEtzYQ,49,0.0019,0.558,179173,0.742,5.69E-05,F#,0.0556,-4.531,Major,0.0369,139.933,4-Apr,0.265,Alternative
52636,Tenth Avenue North,Control (Somehow You Want Me),4WKpe950P42BG5WCE1TOUO,58,0.00208,0.509,248733,0.75,0,B,0.182,-5.884,Major,0.0397,120.001,4-Apr,0.131,Alternative
52637,Steve Earle,Copperhead Road,0KsB4TwgATg88aXCMBoO3Y,60,0.0188,0.385,269920,0.59,4.23E-05,G,0.0556,-15.472,Major,0.04,157.797,4-Apr,0.765,Alternative
52638,empty_field,All On Fire,1sOoAbn1Sw1EAAsu8kF3HW,40,0.00312,0.488,340920,0.969,0.000117,E,0.068,-4.996,Minor,0.0889,159.94,4-Apr,0.476,Alternative
52639,Arin Ray,Communication (feat. DRAM),5ZeNaVEmDq5fzqiMlIiOPO,52,0.228,0.767,216632,0.696,0.000372,F,0.136,-4.464,Minor,0.0676,?,4-Apr,0.362,Alternative
52640,empty_field,Collapse (Post-Amerika),1xcHfI2pbsBKmKDbd1zD96,44,0.000455,0.371,-1,0.971,3.05E-06,F#,0.0757,-2.841,Minor,0.0822,157.535,4-Apr,0.637,Alternative
52641,empty_field,Mic Check,0Fmm2sbK4XZkFPQso5Qyll,48,0.163,0.44,213640,0.967,3.64E-06,B,0.121,-5.83,Minor,0.237,96.752,4-Apr,0.574,Alternative
